numero_de_cliente,foto_mes,prob
796906930,202108,0.8859958269880868
738370561,202108,0.8765727031628512
993302721,202108,0.8727438683800263
268780799,202108,0.8607668437052214
1138915463,202108,0.85645738154494
633982404,202108,0.8563091638520185
865579501,202108,0.8538893599409105
1252756866,202108,0.8411714038657957
802705870,202108,0.841149467416053
1087111138,202108,0.8270694852050663
875218419,202108,0.8230807279939225
1187300888,202108,0.8081904576472845
934341407,202108,0.8063964405696209
1501373397,202108,0.8045621803406467
1455410754,202108,0.8012796262666366
576802189,202108,0.8008565287183809
1053660367,202108,0.8005533927158042
1085834405,202108,0.7970709547183976
1046298313,202108,0.794614703762047
697307454,202108,0.7884227314927735
749142548,202108,0.7836765403224818
731174264,202108,0.7833083008949208
855980695,202108,0.7808688528846605
1455152445,202108,0.779634758452891
1496334356,202108,0.7778720975022848
877757085,202108,0.7677524971389749
763286022,202108,0.7641670548600336
1315590463,202108,0.7582935884173515
1471296744,202108,0.7554073958355285
1232041358,202108,0.7548786017905329
1460746022,202108,0.7526837410857095
1455139242,202108,0.7523741542998531
946454380,202108,0.7488273250283789
284241629,202108,0.747996622629447
1542639904,202108,0.7461726438152425
1322288014,202108,0.7446696058005764
1248828947,202108,0.7444020187531022
739889780,202108,0.7426016325167578
1498193192,202108,0.7417206617486477
1453335539,202108,0.7414807336248692
610100688,202108,0.7353148761321796
825028479,202108,0.7326107577285331
1541665751,202108,0.7325786924766681
1454651290,202108,0.7296671275251111
852586893,202108,0.7292933882921683
496623111,202108,0.727766798018582
891203375,202108,0.7268260251903433
674826954,202108,0.7267533072965793
1351192000,202108,0.7258820281029793
1327260036,202108,0.7241243738473321
1174335556,202108,0.7230917312954451
566143456,202108,0.7217664631735059
926251102,202108,0.7196632635345848
516182006,202108,0.7195289632542152
1330142478,202108,0.7181323711836222
661923023,202108,0.7144945726982752
283451319,202108,0.7139741805562576
640006034,202108,0.7127094432812893
726647172,202108,0.7116104852576347
871614873,202108,0.7053437996668921
974321556,202108,0.7018023807318845
266262926,202108,0.6993248253516868
1216764662,202108,0.6970575137002863
1076405010,202108,0.6957860747172571
675235196,202108,0.6947216294559266
779103394,202108,0.6931040162003991
1492589478,202108,0.6902322151348831
1103638308,202108,0.6899564931340103
1392781941,202108,0.6882535358026437
1220884537,202108,0.6852675353904285
512877607,202108,0.6832057327159858
916217435,202108,0.6813119868201288
689123426,202108,0.6754950495152767
1056973007,202108,0.6744245730758378
1309462691,202108,0.6723439749095339
1389069735,202108,0.6723434117478939
596919847,202108,0.6710310039061305
1382419144,202108,0.6709876084096844
913951878,202108,0.6666143175841928
339353341,202108,0.6651542465547945
541370575,202108,0.6634465780687208
877664831,202108,0.6628414674192421
481142733,202108,0.6622289387947132
468098998,202108,0.659954503080252
828138309,202108,0.659738275480414
962571915,202108,0.6595015760737895
1387798758,202108,0.6584647271350025
1108059439,202108,0.6580441750408654
1211727961,202108,0.6575669727377942
570823043,202108,0.6566545653283374
844188825,202108,0.6554306746823185
1558958943,202108,0.6554268593830732
707237415,202108,0.6525105308741173
1202494732,202108,0.6495339081464898
1008617411,202108,0.6494596854717217
908439394,202108,0.6476767695377867
580935616,202108,0.6463704797466773
840680745,202108,0.6437604818766941
1451998857,202108,0.6410816913049738
471044011,202108,0.6405640360001849
1148933160,202108,0.6399816341263184
1037607153,202108,0.636756277533171
650310043,202108,0.6328945271468659
1221673020,202108,0.6328358048059591
594418012,202108,0.6314956641616614
1122977834,202108,0.6309106331626031
674363503,202108,0.6304894131353149
1351711677,202108,0.6280433551446987
1314774193,202108,0.6271588003444336
1211148113,202108,0.6254551849174138
1341317019,202108,0.6242096471349826
645090506,202108,0.6232296658376038
1356421964,202108,0.622596973534336
1486836993,202108,0.6218578097640524
1463398967,202108,0.6214148766202454
893279974,202108,0.6194839754132068
1556298491,202108,0.6189447387566535
652969615,202108,0.6166231963479518
483940436,202108,0.6153842716148766
588389054,202108,0.6149855522346671
1573944435,202108,0.6141504209769326
570043305,202108,0.6111906796834302
941625297,202108,0.6084585287777357
850427741,202108,0.6056785746052057
1309416602,202108,0.605569588052984
1246622101,202108,0.5990718045268628
688587634,202108,0.5980830896927495
1471896498,202108,0.5979859104651011
1075679457,202108,0.5955411138355348
1329644748,202108,0.594923949558848
284752049,202108,0.5944283343052277
304163479,202108,0.5941816355914722
1436426012,202108,0.5931129180137504
939732328,202108,0.5904369382567869
1463278343,202108,0.5875872507751873
1214073800,202108,0.5872434736269565
834026592,202108,0.5862772864555073
482466947,202108,0.5851404444424131
848159340,202108,0.5840808898048475
1088643849,202108,0.5839638833689644
818067230,202108,0.5838580032195577
439167890,202108,0.5834899718872351
662510813,202108,0.5831650542161153
458348509,202108,0.5831626004735458
1280446331,202108,0.5816579217821146
1343843943,202108,0.5790895073468216
976198265,202108,0.5788060967734978
572014669,202108,0.5787038374337984
1501002713,202108,0.576476953258983
886507606,202108,0.5751411174388683
560790759,202108,0.5728037446499519
892010167,202108,0.5713837014828413
1115688120,202108,0.5712246533125745
1573876612,202108,0.5705732117720278
1593087419,202108,0.5705268262334287
1142782417,202108,0.5693736046105143
1549345918,202108,0.5678236469780896
1461288747,202108,0.5667831780721038
1236224522,202108,0.5666073181402173
1166724663,202108,0.5649189516949078
483632535,202108,0.5611146438569855
1082213139,202108,0.5605757912173309
672560961,202108,0.5603931478278458
1334834387,202108,0.5600556281154331
944137046,202108,0.559013408976634
505309746,202108,0.556196405759408
738532611,202108,0.5556652264978724
1205037335,202108,0.5550201384538854
1448511273,202108,0.5545798818788101
464056578,202108,0.5537625788285856
