numero_de_cliente,foto_mes,prob
738370561,202108,0.8492500012371028
865579501,202108,0.8489237471223663
796906930,202108,0.806392457240721
875218419,202108,0.8039044029709402
1138915463,202108,0.7871891918987608
877757085,202108,0.7869436424408528
268780799,202108,0.7851277161691904
802705870,202108,0.7816083098291465
993302721,202108,0.7778257642408494
1087111138,202108,0.7710989813223263
633982404,202108,0.7446423010556225
1187300888,202108,0.7421755141580477
1053660367,202108,0.7287463168127771
1330142478,202108,0.7281853926659698
1232041358,202108,0.7277284904863092
1455410754,202108,0.7230752375422727
763286022,202108,0.7197394103526804
697307454,202108,0.7171873020026669
749142548,202108,0.7133275274375085
934341407,202108,0.7129058729083337
1501373397,202108,0.7032253173238915
855980695,202108,0.7021999696617741
1496334356,202108,0.6986525536502765
731174264,202108,0.6962796933137343
1542639904,202108,0.6902435674802082
496623111,202108,0.6872710291084555
1248828947,202108,0.6867384521521251
1455152445,202108,0.6852270605445531
1085834405,202108,0.6840215664752298
1451998857,202108,0.6823487709917141
1541665751,202108,0.6809502283453034
482466947,202108,0.6782405821125781
1046298313,202108,0.6777044186412192
640006034,202108,0.6713244790707172
1315590463,202108,0.6666593040092161
1454651290,202108,0.6597177094434314
1252756866,202108,0.6543158397658762
1460746022,202108,0.6526579002299421
852586893,202108,0.6507252763514664
576802189,202108,0.6498409133126217
828138309,202108,0.6484455669624513
1008617411,202108,0.6438199234343859
1471296744,202108,0.6421950882271958
926251102,202108,0.6420681849843901
1322288014,202108,0.6398289198232061
1327260036,202108,0.6386545904320672
891203375,202108,0.6315455375554003
895482081,202108,0.6306846412265287
946454380,202108,0.6288945967186137
481142733,202108,0.6275010775498719
1463398967,202108,0.6263634625809507
661923023,202108,0.6257087234215247
726647172,202108,0.6250825396740582
739889780,202108,0.6245719435759268
1174335556,202108,0.6225229530826021
1453335539,202108,0.6208432119440646
1056973007,202108,0.6165140883805171
1088643849,202108,0.6121804198093689
1351192000,202108,0.6087310280836619
825028479,202108,0.6074170896516654
1216764662,202108,0.6070815923405926
1341317019,202108,0.6057338476608035
1014942228,202108,0.6053838209015332
962571915,202108,0.6040685908352038
976198265,202108,0.6025579257374748
572014669,202108,0.597577348654624
707237415,202108,0.597470096012747
974321556,202108,0.5948883522047776
284241629,202108,0.5943181602948668
1148933160,202108,0.5930436533073896
583815804,202108,0.5929054110306525
893279974,202108,0.5903337807800357
1220884537,202108,0.5874661751855446
1455139242,202108,0.5866787576502082
468098998,202108,0.5818898178509031
674826954,202108,0.578742514525912
570823043,202108,0.578538580769968
847107518,202108,0.5772700204653725
1498193192,202108,0.5771890317177238
871614873,202108,0.5771595559864021
1382419144,202108,0.5769453400081227
983443717,202108,0.575990866986463
1337728426,202108,0.5759745405425812
441307350,202108,0.5719254724065008
594418012,202108,0.5692078666529645
1103638308,202108,0.5666852998963893
1387798758,202108,0.5663467641647131
892010167,202108,0.5659515221703708
779103394,202108,0.5655073885109966
800100116,202108,0.5648325841692109
1307565641,202108,0.5635534856769615
283451319,202108,0.5635444601578632
1076405010,202108,0.5632650978524604
1463278343,202108,0.5611696640676518
512877607,202108,0.5600366124298084
1211727961,202108,0.5588952925581288
570334501,202108,0.5579324840882692
1001712378,202108,0.5577902337472134
834026592,202108,0.5575811705937156
1471896498,202108,0.5550675676117769
913951878,202108,0.5536783525434489
458065989,202108,0.5535432568111989
277065903,202108,0.5534321234528538
1392781941,202108,0.5533314333460405
1118623363,202108,0.5528526530835116
339353341,202108,0.552635795872881
580935616,202108,0.552576478246719
840680745,202108,0.5520293371804794
960078245,202108,0.5519333709427655
1389069735,202108,0.5516315075626159
823779970,202108,0.5509541368123885
572385139,202108,0.5509326633649612
