numero_de_cliente,foto_mes,prob
738370561,202108,0.8290629260493936
993302721,202108,0.8044314873757354
796906930,202108,0.8034822278356156
865579501,202108,0.8007983326941128
268780799,202108,0.7956708198644075
877757085,202108,0.7950302910317126
1087111138,202108,0.7933159653215512
802705870,202108,0.7787129287453093
1138915463,202108,0.7608487417796085
875218419,202108,0.7555182245760527
1232041358,202108,0.7546334929059315
697307454,202108,0.7355233254010916
1187300888,202108,0.7304794526022685
1496334356,202108,0.7217299412020467
1053660367,202108,0.7124056244078396
1330142478,202108,0.7106973130061238
481142733,202108,0.7029394193219363
633982404,202108,0.6998615401529057
1046298313,202108,0.6990813751504754
640006034,202108,0.6983714106462028
1541665751,202108,0.6973872929581214
1455152445,202108,0.6924924450339373
934341407,202108,0.6888849160456646
1315590463,202108,0.685166409835983
731174264,202108,0.6792424745528595
855980695,202108,0.674469950630717
1248828947,202108,0.6739132469484895
1455410754,202108,0.6707245243528028
1460746022,202108,0.6700475132382318
1542639904,202108,0.6675942115076557
1454651290,202108,0.6659145533656566
496623111,202108,0.661216117847761
284241629,202108,0.6583621288468046
1322288014,202108,0.6561064396812204
1451998857,202108,0.6544047096145098
1252756866,202108,0.651580731560975
962571915,202108,0.6494967075937749
576802189,202108,0.6494300679962871
749142548,202108,0.6456147004523349
726647172,202108,0.6456019326998255
1085834405,202108,0.6448021755915684
1501373397,202108,0.6435897808935894
852586893,202108,0.6422725561904928
1327260036,202108,0.6399992497649302
891203375,202108,0.6390044546920094
482466947,202108,0.634684288992295
893279974,202108,0.6270679624737737
763286022,202108,0.6227593758267157
739889780,202108,0.6187630464970807
1008617411,202108,0.6158395213754941
828138309,202108,0.6158334569091255
1453335539,202108,0.6151620640427229
1351192000,202108,0.6140338636398018
661923023,202108,0.6140247316823401
946454380,202108,0.6118211516511454
1471296744,202108,0.6116730115385637
974321556,202108,0.6111670755504239
1103638308,202108,0.6071233356249843
339353341,202108,0.6049611793587522
439167890,202108,0.6040208755162684
895482081,202108,0.6040006778177992
1174335556,202108,0.6033721517620991
1216764662,202108,0.6025568192710721
1309462691,202108,0.5998889075019395
468098998,202108,0.5998591727831402
1148933160,202108,0.5991629232327939
1014942228,202108,0.5975500290981032
1463398967,202108,0.5968013213933917
1471896498,202108,0.5959780922483824
580935616,202108,0.5929199475830726
926251102,202108,0.5898824330159337
1382419144,202108,0.5885938478853081
516182006,202108,0.5878400319286065
1076405010,202108,0.5870151847831865
1498193192,202108,0.5853365293083906
570823043,202108,0.5828768529923082
837915280,202108,0.582541559346383
871614873,202108,0.5803668761125662
707237415,202108,0.5793505203060342
1088643849,202108,0.5765480729895234
596919847,202108,0.5764264161312593
825028479,202108,0.5762978542934357
913951878,202108,0.5749821710538523
877664831,202108,0.5743055279765894
1220884537,202108,0.5735590433087369
572014669,202108,0.5727183178638386
1392781941,202108,0.5720331362198052
458065989,202108,0.5713053720229284
512877607,202108,0.5695109326470175
319504053,202108,0.569417984084323
566143456,202108,0.5685154891950701
1389069735,202108,0.5676943261108003
1341317019,202108,0.5670517821619775
840680745,202108,0.5619494339062384
308907899,202108,0.5613625256225213
283451319,202108,0.5601404650361889
1246622101,202108,0.5581825335890105
650310043,202108,0.5567115481614899
1108059439,202108,0.5562335131274517
1455139242,202108,0.5552849963497263
570334501,202108,0.5545395772984227
689123426,202108,0.5542207751497219
586480483,202108,0.5537276406292828
675235196,202108,0.5527400610537605
1207375455,202108,0.5524178169525721
875923408,202108,0.5522758677378842
1492589478,202108,0.5513194963794316
572385139,202108,0.550574533580245
1454453074,202108,0.5502986189759184
266262926,202108,0.5501483874554697
800100116,202108,0.5493257170017036
779103394,202108,0.5490446875440412
1211727961,202108,0.5489432229206923
1236343104,202108,0.5479156958648094
916217435,202108,0.546896579292484
960078245,202108,0.5468700083546163
588389054,202108,0.5456438398338369
575187581,202108,0.5445814713704392
1332468778,202108,0.5440453214567129
892010167,202108,0.5439249122237236
1039037037,202108,0.5433091331089498
1086421836,202108,0.5427281373223961
834026592,202108,0.5422043979838355
674826954,202108,0.5419760549071982
652969615,202108,0.5415798900710438
610100688,202108,0.5407347937466158
1342094929,202108,0.5406380119424176
1205081896,202108,0.5403423034439341
583815804,202108,0.5388776368226538
1311726276,202108,0.5368725313577903
323579368,202108,0.5351171894158212
1384295050,202108,0.5341685379146067
1166724663,202108,0.5336985017490313
847107518,202108,0.5323888172266171
847097672,202108,0.5311295024351861
944137046,202108,0.5299603842278826
964705465,202108,0.5291511918431737
1024265364,202108,0.5288408922687503
976198265,202108,0.5283869233669641
1307565641,202108,0.5271494648127356
441307350,202108,0.5266978026003672
592926795,202108,0.5257806072289514
1198561561,202108,0.5253661550425928
645090506,202108,0.5253099410508759
923598379,202108,0.5250659345210025
844188825,202108,0.5240737602141392
594991071,202108,0.5239343354950556
908439394,202108,0.5229082152077363
1124539427,202108,0.5217624518443871
1316451294,202108,0.5213895606661814
1056973007,202108,0.5203814558937099
1075679457,202108,0.5202803668480402
287832706,202108,0.5200986296246874
1499452427,202108,0.5198002938151398
513476046,202108,0.5197565176429654
1254258801,202108,0.519710403041095
585673256,202108,0.519284794403395
889428041,202108,0.5190973374009976
1156129535,202108,0.5186383737265574
1558958943,202108,0.5181024424122934
1122466688,202108,0.5178010482082529
1142782417,202108,0.5174158637388117
823779970,202108,0.5173218392279483
661495379,202108,0.517296865951888
1461288747,202108,0.517238631961766
840523298,202108,0.5171873424077508
1468869444,202108,0.5171860191113001
675626376,202108,0.5170068965811618
1152220856,202108,0.5169347025178417
1549345918,202108,0.5157011168398903
1083297421,202108,0.5156509727784194
986343367,202108,0.5152806287976185
483632535,202108,0.5140219124218328
1463278343,202108,0.5138146232864994
277065903,202108,0.513809236224974
625716189,202108,0.5135625395494705
1387798758,202108,0.5132841920503087
695396467,202108,0.5122754912360956
1459744593,202108,0.5121173679519029
665846057,202108,0.5117529504060788
779975532,202108,0.5110971446957193
1337728426,202108,0.5108410155903206
1276054226,202108,0.5104807559137822
1436426012,202108,0.5103352969599344
1453737735,202108,0.5102982292850736
672560961,202108,0.5102229795078648
1314774193,202108,0.5096189005853254
933379210,202108,0.5094554538305098
629515184,202108,0.5092047993396125
302060630,202108,0.5082789315125446
1462699298,202108,0.5081348624214951
